OsID,OsGene
LOC_Os03g17610,OsTOP6A3 
LOC_Os09g10770,OsTOP6B 
LOC_Os01g48680,OsTPC1 
LOC_Os03g54100,OsTPKa 
LOC_Os07g01810,OsTPKb 
LOC_Os08g06480,OsTPL|ASP1|OsLIS-L1 
LOC_Os02g44230,OsTPP1 
LOC_Os06g11840,OsTPP2 
LOC_Os09g20390,OsTPP7 
LOC_Os05g44210,OsTPS1 
LOC_Os04g27340,OsTPS20 
LOC_Os04g27790,OsTPS24 
LOC_Os01g53000,OsTPS3 
LOC_Os01g40670,OsTRBF1 
LOC_Os12g41920,OsTRBF2 
LOC_Os01g51154,OsTRBF3 
LOC_Os10g37660,OsTRE1 
LOC_Os09g04890,OsTrx1|SDG723 
LOC_Os04g53740,OsTrx15 
LOC_Os01g68480,OsTRX2 
LOC_Os07g08840,OsTrx23|OsTRXh1 
LOC_Os03g58630,OsTrxh4 
LOC_Os12g08730,Ostrxm 
LOC_Os07g08430,OsTSA|pOsTSA 
LOC_Os02g51860,OsTSD2 
LOC_Os03g26970,OsTT1|OsPAB1 
LOC_Os01g59150,Ostub16 
LOC_Os03g45920,OsTUB8 
LOC_Os03g51600,OsTubA1 
LOC_Os02g32350,OsTudor-SN 
LOC_Os03g50740,OsTVLP1 
LOC_Os05g10670,OsTZF1 
LOC_Os09g37720,OsU11|U12-31K 
LOC_Os12g40550,OsUAH 
LOC_Os03g40270,OsUAM1 
LOC_Os04g56520,OsUAM2 
LOC_Os07g41360,OsUAM3 
LOC_Os08g10600,OsUAP1|SPL29 
LOC_Os01g48280,OsUBC13 
LOC_Os01g46926,OsUBC5a 
LOC_Os02g16040,OsUBC5b 
LOC_Os01g22490,OsUBI5|UBQ5 
LOC_Os01g36930,OsUBP6 
LOC_Os11g48040,OsUCP2 
LOC_Os09g38030,OsUgp1|Ugp1|UGPase1 
LOC_Os02g02560,OsUgp2|Ugp2 
LOC_Os04g59550,OsUGT1 
LOC_Os08g01410,OsUGT2 
LOC_Os07g39280,OsUGT3 
LOC_Os06g39260,OsUGT4 
LOC_Os01g57240,OsULT1 
LOC_Os03g13740,OsUPS 
LOC_Os07g47620,OsUsp1 
LOC_Os04g39970,OsV4 
LOC_Os08g32130,OsV5B 
LOC_Os10g06540,OsVAMP714 
LOC_Os08g12430,OsVIL1 
LOC_Os12g34850,OsVIL2 
LOC_Os05g05310,OsVIL4 
LOC_Os04g38940,OsVIT1 
LOC_Os09g23300,OsVIT2 
LOC_Os05g43950,OsVOZ2 
LOC_Os01g68370,OSVP1|VP1 
LOC_Os01g37910,OsVPE2 
LOC_Os02g43010,OsVPE3|REP-2 
LOC_Os05g51570,OsVPE4 
LOC_Os03g43860,OsVPS2 
LOC_Os09g36020,OsVPS22 
LOC_Os03g16150,OsVTC1-3|OsMPG3 
LOC_Os08g13930,OsVTC1-8 
LOC_Os02g17650,OsVTE1 
LOC_Os01g04409,OsWAK1 
LOC_Os10g10130,OsWAK112d 
LOC_Os02g42150,OsWAK14 
LOC_Os03g12470,OsWAK25 
LOC_Os09g38840,OsWAK90 
LOC_Os09g38850,OsWAK91 
LOC_Os09g38910,OsWAK92 
LOC_Os09g31140,OsWIP6 
LOC_Os06g49430,OsWJUMK1|OsMPK12|OsBWMK1 
LOC_Os04g55590,OsWOX4 
LOC_Os02g10760,OsWR1 
LOC_Os01g43650,OsWRKY11 
LOC_Os01g43550,OsWRKY12 
LOC_Os01g54600,OsWRKY13|WRKY13 
LOC_Os01g53040,OsWRKY14|OsWRKY33 
LOC_Os01g60490,OsWRKY22 
LOC_Os01g53260,OsWRKY23 
LOC_Os01g61080,OsWRKY24 
LOC_Os06g44010,OsWRKY28 
LOC_Os08g38990,OsWRKY30 
LOC_Os06g30860,OsWRKY31 
LOC_Os03g55164,OsWRKY4 
LOC_Os02g26430,OsWRKY42|WRKY42 
LOC_Os05g25770,OsWRKY45|WRKY45 
LOC_Os07g48260,OsWRKY47 
LOC_Os04g21950,OsWRKY51 
LOC_Os05g27730,OsWRKY53 
LOC_Os03g20550,OsWRKY55|WRKY55a|WRKY55b 
LOC_Os03g58420,OsWRKY6 
LOC_Os09g25070,OsWRKY62 
LOC_Os02g08440,OsWRKY71 
LOC_Os11g29870,OsWRKY72 
LOC_Os09g16510,OsWRKY74 
LOC_Os09g25060,OsWRKY76 
LOC_Os07g39480,OsWRKY78 
LOC_Os05g50610,OsWRKY8 
LOC_Os09g30400,OsWRKY80 
LOC_Os08g17400,OsWRKY82 
LOC_Os11g02520,OsWRKY89 
LOC_Os04g40590,OsWS1 
LOC_Os10g32540,OsWSL3 
LOC_Os05g15880,OsXIP 
LOC_Os01g49680,OsXPB2 
LOC_Os06g05190,OsXRCC1 
LOC_Os08g13920,OsXTH8 
LOC_Os11g33270,OsXTR1|XTH2 
LOC_Os03g18820,OsXXT1 
LOC_Os08g39380,OsXylT|RCN11 
LOC_Os07g06620,OsYABBY1|OsYAB1 
LOC_Os10g36420,OsYABBY3|OsYAB4 
LOC_Os02g42950,OsYABBY4 
LOC_Os04g45330,OsYABBY5|OsYAB3|TOB1 
LOC_Os12g42610,OsYABBY6|OsYAB5 
LOC_Os07g38410,OsYABBY7 
LOC_Os08g09940,OsYchF1 
LOC_Os04g44320,OsYSL12 
LOC_Os04g44300,OsYSL13 
LOC_Os02g43410,OsYSL15 
LOC_Os04g45900,OsYSL16 
LOC_Os01g61390,OsYSL18 
LOC_Os02g43370,OsYSL2 
LOC_Os04g32050,OsYSL6 
LOC_Os12g08780,OsYUC11 
LOC_Os02g17230,OsYUC12 
LOC_Os01g16714,OsYUC9 
LOC_Os01g45760,OsYUCCA1|OsYUC1 
LOC_Os05g45240,OsYUCCA2 
LOC_Os01g53200,OsYUCCA3 
LOC_Os01g12490,OsYUCCA4 
LOC_Os12g32750,OsYUCCA5 
LOC_Os07g25540,OsYUCCA6|OsYUC6 
LOC_Os04g03980,OsYUCCA7 
LOC_Os07g10490,OsZDS 
LOC_Os06g04920,OsZFP1|SRZ3 
LOC_Os09g29130,OsZHD1 
LOC_Os08g37400,OsZHD2 
LOC_Os11g13930,OsZHD4 
LOC_Os01g74110,OsZIP1 
LOC_Os12g13170,OsZIP-1a|OsbZIP86 
LOC_Os11g05640,OsZIP-2a|OsbZIP80 
LOC_Os12g06010,osZIP-2b 
LOC_Os04g52310,OsZIP3 
LOC_Os08g10630,OsZIP4 
LOC_Os05g39560,OsZIP5 
LOC_Os05g07210,OsZIP6 
LOC_Os05g10940,OsZIP7a 
LOC_Os07g12890,OsZIP8 
LOC_Os03g06090,OsZNL 
LOC_Os06g43660,OVP1 
LOC_Os06g08080,OVP2 
LOC_Os02g55890,OVP3 
LOC_Os05g03780,OZT1|OsMTP1 
LOC_Os01g73880,p26 
LOC_Os10g32970,p28 
LOC_Os05g16250,P31comet 
LOC_Os11g09010,PAD4|OsPAD4 
LOC_Os03g01590,PAIR1 
LOC_Os09g32930,PAIR2 
LOC_Os10g26560,PAIR3 
LOC_Os04g28260,PAKRP1|OsKRP1 
LOC_Os02g41680,PAL|OsPAL4 
LOC_Os08g31470,PAY1 
LOC_Os11g37050,Pb1 
LOC_Os01g07090,Pbcp 
LOC_Os04g11830,PCF1 
LOC_Os08g43160,PCF2|OsPCF2 
LOC_Os11g07460,PCF3 
LOC_Os09g27830,PDIL2;3 
LOC_Os01g65230,PDK1 
LOC_Os02g14770,PEPC-1 
LOC_Os10g13700,PEPCK 
LOC_Os03g37490,PEZ1 
LOC_Os09g23730,PF1 
LOC_Os06g35970,PFL 
LOC_Os05g26350,PG5b|Prol-08 
LOC_Os03g56460,PGI1 
LOC_Os06g14510,PGI2 
LOC_Os03g07510,PGL1 
LOC_Os02g51320,PGL2|OsBUL1 
LOC_Os01g26920,PHD1 
LOC_Os03g55090,Pho1 
LOC_Os01g63270,Pho2 
LOC_Os12g01140,phot1a 
LOC_Os03g51030,PHYA|OsPhyA 
LOC_Os03g19590,PHYB|OsphyB 
LOC_Os03g54084,PHYC 
LOC_Os04g32850,Pi21 
LOC_Os06g22460,Pi25|Pid3 
LOC_Os01g57310,Pi37 
LOC_Os05g08810,PI3K 
LOC_Os06g17900,Pi9|Piz-t|Pi2 
LOC_Os08g42700,PIBH8 
LOC_Os11g46210,Pikp-2 
LOC_Os12g26290,PIOX|RalphaO 
LOC_Os01g70860,Pir7a 
LOC_Os01g70850,Pir7b 
LOC_Os01g57340,PISH 
LOC_Os01g05620,Pit 
LOC_Os12g18360,Pita|Pi-4a 
LOC_Os05g43840,PK4|OsPK4|OsCIPK19 
LOC_Os10g26340,PLA1 
LOC_Os01g68000,PLA2|LHD2 
LOC_Os02g58500,PLA2-I 
LOC_Os03g15460,PLA2-II 
LOC_Os03g57660,PLA3 
LOC_Os01g17170,PNZIP 
LOC_Os07g48020,POX22.3 
LOC_Os07g48050,POX3006|prx114 
LOC_Os07g48040,POX5.1|prx113 
LOC_Os07g48010,POX8.1|prx110 
LOC_Os10g02070,POXA|prx126 
LOC_Os07g48030,POXGX9|prx112 
LOC_Os03g13210,POXN|prx38 
LOC_Os09g07510,PP2A-A 
LOC_Os07g05900,prog1 
LOC_Os08g06344,PRP5 
LOC_Os01g47330,PRPL12 
LOC_Os04g59440,psbS2 
LOC_Os07g42180,PSD 
LOC_Os01g60740,Psd1 
LOC_Os01g25484,PSR1 
LOC_Os08g02380,PSS1 
LOC_Os06g51290,PSY1 
LOC_Os12g43130,PSY2 
LOC_Os05g05280,PTB1 
LOC_Os09g27620,PTC1 
LOC_Os03g63010,PTOX1 
LOC_Os01g50910,pwsi18|WSI18 
LOC_Os07g12900,qCdT7|OsHMA3 
LOC_Os08g41940,qGW8|OsSPL16|GW8 
LOC_Os01g63510,QHB 
LOC_Os03g01320,qLTG3-1 
LOC_Os09g28210,qRT9|OsbHLH120 
LOC_Os01g62920,qSH1 
LOC_Os05g32600,R2 
LOC_Os09g30320,RA8 
LOC_Os11g26790,RAB21|Rab16A|OsRab16A 
LOC_Os05g47890,RACK1B|OsWD40-122 
LOC_Os01g39630,RAD51C 
LOC_Os08g38810,RAFTIN1 
LOC_Os07g11360,RAG1 
LOC_Os07g11380,RAG2 
LOC_Os03g04310,RAI1 
LOC_Os01g15270,RAMY 
LOC_Os04g44470,RASI 
LOC_Os02g45850,RAV6 
LOC_Os04g49230,RAVL1 
LOC_Os11g14430,RBS1 
LOC_Os07g11020,Rc|qSD7-1|qPC7 
LOC_Os06g51060,RC24 
LOC_Os03g30470,RCH10 
LOC_Os03g17350,Rcn1|OsABCG5 
LOC_Os02g32950,RCN2 
LOC_Os07g29620,R-CPD3L|cbp31 
LOC_Os01g53240,RD22|OsBURP03|OsBURP3 
LOC_Os01g15900,RDD1 
LOC_Os03g58250,REB 
LOC_Os01g64380,REL1 
LOC_Os10g41310,REL2 
LOC_Os09g24480,REP1 
LOC_Os01g67980,REP-1|OsEP3A 
LOC_Os05g13940,RePRP1.2 
LOC_Os07g23660,RePRP2.1 
LOC_Os07g23640,RePRP2.2 
LOC_Os04g23550,RERJ1|OsOsbHLH006 
LOC_Os04g40020,Rf17|RMS 
LOC_Os10g35436,Rf1a|Rf5 
LOC_Os10g35640,Rf1b 
LOC_Os02g17380,Rf2 
LOC_Os09g34060,RF2a|OsbZIP75 
LOC_Os03g21800,RF2b|OsbZIP30 
LOC_Os10g35240,Rf4|PPR782a 
LOC_Os05g14170,RFC3 
LOC_Os08g41390,rFKBP64 
LOC_Os04g28420,rFKBP65|OsFKBP65 
LOC_Os02g28980,rFKBP75 
LOC_Os04g51000,RFL|APO2 
LOC_Os06g06300,RFT1 
LOC_Os12g30590,RGA2 
LOC_Os04g02110,RGA3 
LOC_Os11g11790,RGA4 
LOC_Os11g11810,RGA5 
LOC_Os03g46640,RGB1 
LOC_Os03g43480,RGG1 
LOC_Os09g10940,RGP1 
LOC_Os05g20050,rgp2 
LOC_Os05g30500,RH1 
LOC_Os01g32460,RH2 
LOC_Os01g32380,RH3 
LOC_Os11g47520,riceXIP 
LOC_Os04g33200,RIF1 
LOC_Os10g39620,RIF2 
LOC_Os04g15920,RIF3 
LOC_Os12g32284,RIF4 
LOC_Os03g02800,RIM1 
LOC_Os03g44070,Rim2 
LOC_Os12g03822,RIP1 
LOC_Os10g41980,Rir1b 
LOC_Os07g08420,RISBZ1|OsbZIP58 
LOC_Os02g16680,RITA1 
LOC_Os11g47580,RIXI|C10701 
LOC_Os11g46980,RKe 
LOC_Os10g40960,RL14 
LOC_Os09g23200,RL9|SLL1 
LOC_Os11g34350,RLI 
LOC_Os04g52130,RLIN1 
LOC_Os02g10900,RLS1 
LOC_Os04g58880,RLS2|OsEXO70A1 
LOC_Os03g38990,RLS3 
LOC_Os04g40930,rml1|RML1 
LOC_Os03g40920,RMtATP6 
LOC_Os01g56190,RNAhA 
LOC_Os07g43810,RNP29 
LOC_Os06g07210,RNRL1|V3 
LOC_Os02g56100,RNRL2 
LOC_Os06g14620,RNRS1|St1 
LOC_Os06g03720,RNRS2 
LOC_Os08g08820,Roc1 
LOC_Os04g48070,ROC4 
LOC_Os02g45250,Roc5|oul1 
LOC_Os01g11900,ROS1a 
LOC_Os01g70580,ROX1 
LOC_Os02g21510,ROX2 
LOC_Os06g12530,ROX3 
LOC_Os07g10570,RP6 
LOC_Os05g02040,RPA1c 
LOC_Os06g47830,RPA2c 
LOC_Os02g15350,RPBF|OsDof3 
LOC_Os03g07300,RPE 
LOC_Os06g13640,RPL1 
LOC_Os08g41300,rpL32_8.1 
LOC_Os01g67134,RPL5 
LOC_Os08g06550,RPP10|OsACBP1 
LOC_Os04g44870,Rpp16|OsPBP1 
LOC_Os01g62430,Rpp17|OsERG1 
LOC_Os10g39740,RPP31 
LOC_Os11g12340,RPR1 
LOC_Os08g02640,RPS14 
LOC_Os10g37340,RRJ1 
LOC_Os12g06520,RSG 
LOC_Os12g36830,RSOsPR10|OsPBZ14 
LOC_Os01g58240,RSP1 
LOC_Os05g03040,RSR1 
LOC_Os02g39390,RSS1 
LOC_Os11g25920,RSS3 
LOC_Os07g42490,RSUS3|SUS3 
LOC_Os02g57270,RTBP1 
LOC_Os07g48820,rTGA2.1|OsbZIP63|OsNIF1 
LOC_Os07g48430,rth1|OsAPY 
LOC_Os01g70440,RTS 
LOC_Os04g53620,RUBI3 
LOC_Os02g06640,rubq2 
LOC_Os01g41430,RUGT-5 
LOC_Os06g03610,RUPO 
LOC_Os08g08760,RURM1 
LOC_Os02g57720,RWC3|OsPIP1;3 
LOC_Os04g42140,Rymv1 
LOC_Os08g31219,S27 
LOC_Os08g31228,S28 
LOC_Os06g10990,S5(ORF3) 
LOC_Os06g11000,S5(ORF4) 
LOC_Os06g11010,S5(ORF5) 
LOC_Os07g27180,S7 
LOC_Os11g06410,SAB18 
LOC_Os12g32980,SAB23 
LOC_Os08g32690,SAD1 
LOC_Os01g15520,SAD1L 
LOC_Os01g39670,SaF 
LOC_Os01g39680,SaM 
LOC_Os09g25625,SAMDC1 
LOC_Os03g27280,SAPK1 
LOC_Os03g41460,SAPK10 
LOC_Os07g42940,SAPK2 
LOC_Os10g41490,SAPK3|REK 
LOC_Os01g64970,SAPK4|OSPDK 
LOC_Os04g59450,SAPK5 
LOC_Os02g34600,SAPK6|OSRK1 
LOC_Os04g35240,SAPK7 
LOC_Os12g39630,SAPK9 
LOC_Os09g37330,SAUR39 
LOC_Os03g14120,SCB3 
LOC_Os12g25090,Sci1|PR6 
LOC_Os01g66100,sd1|GA20ox2 
LOC_Os04g34980,SDG708 
LOC_Os01g70220,SDG714 
LOC_Os09g13740,SDG724|lvp1 
LOC_Os02g34850,SDG725 
LOC_Os02g39810,SDG736|OsSET9 
LOC_Os07g39700,Sdr4 
LOC_Os03g01230,SDRP 
LOC_Os03g12414,SDS|OsSDS 
LOC_Os06g44034,SDT 
LOC_Os06g44050,Sdt97 
LOC_Os01g72090,Se13|OsHY2 
LOC_Os03g05680,Se14 
LOC_Os06g40080,Se5|OsHY1|OsHO1|YGL2 
LOC_Os05g34730,SERF1 
LOC_Os04g46930,SerR 
LOC_Os01g09670,SF21 
LOC_Os09g28520,SG1 
LOC_Os02g52490,SGL1 
LOC_Os09g36200,SGR 
LOC_Os04g57530,sh4|SHA1 
LOC_Os05g38120,SH5 
LOC_Os04g55560,SHAT1 
LOC_Os04g43050,SHO1|OsDCL4 
LOC_Os02g42780,SIT1 
LOC_Os01g03840,SL1|OsJAG 
LOC_Os01g28840,SLAC7 
LOC_Os01g50520,SLB1|OsMAX1 
LOC_Os01g50580,SLB2 
LOC_Os08g44840,SLG 
LOC_Os01g50680,SLP1 
LOC_Os03g49990,SLR1|OsGAI 
LOC_Os05g32270,SMOS1|SHB 
LOC_Os01g09550,SNAC3 
LOC_Os07g13170,SNB 
LOC_Os01g45200,Snl6 
LOC_Os05g45420,SnRK1A 
LOC_Os08g37800,SnRK1B|OsK4 
LOC_Os03g22810,SodCc7 
LOC_Os04g01160,SOR1 
LOC_Os11g12740,SP1 
LOC_Os06g05160,SPDT 
LOC_Os06g39650,sped1-D 
LOC_Os03g60110,SPIN1 
LOC_Os07g46450,SPIN6 
LOC_Os10g39420,SPK 
LOC_Os12g38210,SPL11 
LOC_Os01g50770,SPL28 
LOC_Os07g10390,spl5|SF3b3 
LOC_Os05g45410,Spl7 
LOC_Os06g41990,SPP 
LOC_Os01g69030,sps1|SPS|OsSPS1 
LOC_Os03g59040,SQS 
LOC_Os07g01240,SRL1 
LOC_Os03g19520,SRL2|AVB|NRL2 
LOC_Os05g06280,SRS3|OsKINESIN-13A 
LOC_Os12g07950,SRT702|Sir2 
LOC_Os08g38880,SRWD1 
LOC_Os02g48964,SRWD2 
LOC_Os06g07540,SRWD3 
LOC_Os08g31560,SRWD4 
LOC_Os03g26870,SRWD5 
LOC_Os02g10920,SRZ1 
LOC_Os03g19080,SSD1 
LOC_Os01g08420,SSG4 
LOC_Os02g51070,SSIIB 
LOC_Os10g30156,SSIIC 
LOC_Os01g55974,ST2 
LOC_Os06g48060,STAR1 
LOC_Os05g02750,STAR2 
LOC_Os05g47560,Stn7 
LOC_Os09g23640,STR1 
LOC_Os07g09384,STR2 
LOC_Os04g57890,Stt3a 
LOC_Os09g11480,Sub1B 
LOC_Os09g11460,Sub1C 
LOC_Os05g48060,SUI2 
LOC_Os01g49020,SUI3 
LOC_Os07g38070,SYMRK 
LOC_Os09g35980,TAC1 
LOC_Os03g51660,TAC3 
LOC_Os12g33610,TAM1|OsPAL9 
LOC_Os10g33780,TAW1 
LOC_Os10g28600,TCD10 
LOC_Os05g34040,TCD5|CSV1 
LOC_Os09g38980,TCD9 
LOC_Os05g34460,TCM5 
LOC_Os08g04540,TDC1 
LOC_Os07g25590,TDC2 
LOC_Os08g04560,TDC3 
LOC_Os04g38950,TDD1|OASB1 
LOC_Os02g02820,TDR 
LOC_Os06g41850,TGW6 
LOC_Os01g54810,THIS1 
LOC_Os11g14220,TID1|SRS5 
LOC_Os01g18870,TIP2|bHLH142 
LOC_Os03g02200,TK 
LOC_Os03g46070,TLP|PR5 
LOC_Os02g12290,TMS5 
LOC_Os11g04020,TOM1|OsZIFL4 
LOC_Os11g04030,TOM2 
LOC_Os11g04104,TOM3 
LOC_Os12g43440,TOND1 
LOC_Os08g06050,TOP6A2|OsTOP6A2 
LOC_Os01g05490,TPI 
LOC_Os08g36790,TRAB1|OsbZIP66 
LOC_Os03g13010,TUD1|DSG1 
LOC_Os01g56380,TYDC 
LOC_Os09g27930,UbL401 
LOC_Os03g15370,UbL402 
LOC_Os09g31031,UbL404 
LOC_Os03g13170,UBQ 
LOC_Os07g36460,Udt1 
LOC_Os05g49050,UreG|OsUreG 
LOC_Os05g28740,UspA 
LOC_Os07g16150,UTR319 
LOC_Os03g16980,UXS 
LOC_Os01g62020,UXS-4 
LOC_Os03g20460,v2 
LOC_Os01g46980,v-ATP-E 
LOC_Os03g24220,VLN2 
LOC_Os08g19320,Vsl1 
LOC_Os07g48229,VSR3|OsVSR3 
LOC_Os03g29810,VYL 
LOC_Os07g06970,WAF1|OsHEN1 
LOC_Os10g33250,WDA1 
LOC_Os11g48070,WDL1 
LOC_Os01g54540,WLP1 
LOC_Os07g48560,WOX11 
LOC_Os07g06940,WP1|OsValRS2 
LOC_Os05g39720,WRKY70 
LOC_Os07g48830,wsi76 
LOC_Os01g37870,WSL 
LOC_Os06g39750,WSL1 
LOC_Os04g40730,WSL3 
LOC_Os03g12030,WSL4 
LOC_Os04g51280,WSP1 
LOC_Os06g04200,Wx 
LOC_Os04g53120,Xa1 
LOC_Os11g37620,XA10 
LOC_Os11g35500,xa21 
LOC_Os12g29220,Xa25 
LOC_Os11g47210,Xa26|Xa3 
LOC_Os06g39810,Xa27 
LOC_Os05g01710,Xa5 
LOC_Os03g60650,XB15|PP2C 
LOC_Os01g56470,XB24 
LOC_Os05g02130,Xb3 
LOC_Os04g48760,XIAO 
LOC_Os02g34790,XIK1 
LOC_Os02g35450,XRCC3 
LOC_Os05g23350,XYH 
LOC_Os04g47240,YDA1 
LOC_Os05g28200,YGL1 
LOC_Os11g05552,YGL138(t) 
LOC_Os01g73450,YGL8 
LOC_Os08g03640,YK704 
LOC_Os02g05890,YL1|YS83 
LOC_Os09g21250,YLC1|OsV5A 
LOC_Os03g40020,YSA 
LOC_Os04g59570,YSS1 
LOC_Os09g35700,YY1|OsLTPc2|LTPL45 
LOC_Os04g37960,ZEP1 
LOC_Os03g60570,ZFP15 
LOC_Os07g07350,ZFP177 
LOC_Os01g62190,ZFP179 
LOC_Os03g60560,ZFP182|ZOS3-21 
LOC_Os02g10200,ZFP185 
LOC_Os07g39970,ZFP245 
LOC_Os12g39400,ZFP252|RZF71 
LOC_Os01g66690,ZIP4|SPO22 
LOC_Os06g02580,ZN 
LOC_Os08g40560,ZOS8-11 
